geometry_id,R,minor_radius,theta,beta,x,s6,s6_fit_02,nested_small,nested_spread,fit_rms_024,fit_rms_02,fit_rms_nested,normalized_rhs,prediction_fit21,residual_fit21,prediction_all30,residual_all30,role
7,3.000000000000000000000000000000000000000000000000000000000000000000000,0.7000000000000000000000000000000000000000000000000000000000000311150764,2.500000000000000000000000000000000000000000000000000000000000000000000,1.400000000000000000000000000000000000000000000000000000000000062230153,1.200000000000000000000000000000000000000000000000000000000000031115076,0.0004724919949036023939756080005023997291614054031232907300246591100999313,0.0004724919902411687508129650579999415788666199028223761523552115132592673,0.0004724919949038160607480461558396236314638520624158696060453841983200146,0.0000000000000002136667724381553372239023024466592925788760207250882200833200050977229,0.00000000000000005579757485742176996395702789730536118402303148919658617114679147949522,0.000000000001532808082757042347357003638892277829442279015483045976359138508413119,0.00000000000000001342856416361056685538286722973732162820695552080726405858038984997335,0.002211899363405503119264746301768275497419394124528747891319675414071395,0.002211899363405503119264746301768275497419394124528747891319675414071395,0.0,0.002211899363405492575489637838659798972456408902810270078122905370653741,-0.00000000000000001054377510846310847652496298522171847781319677004341765486000461862777,FIT
8,4.000000000000000000000000000000000000000000000000000000000000000000000,0.7000000000000000000000000000000000000000000000000000000000000311150764,0.3000000000000000000000000000000000000000000000000000000000000077787691,0.3500000000000000000000000000000000000000000000000000000000000155575382,0.3999999999999999999999999999999999999999999999999999999999999844424618,0.00002856077594827251442793625904293421293094764779428297211137157643287237,0.00002856077576386433988709550810728215909071625679914480073904552719673071,0.00002856077594826775055213570053980521593738014931007153117949459159311794,0.000000000000000004763875800558503128996993567498484211440931876984839754431943222809312,0.000000000000000001244062529701604319060492657263129999593813247061389432572673467816383,0.00000000000006062549345864097668619893926442335675020796440750150126943590445022979,0.0000000000000000002994500517451783130902272124036769531065364767110415619685539527298874,0.003504843048446319052268593716594162559370533943619812446761439071682205,0.003504843048446657118468339149812975513505533039644865059505454744825914,0.0000000000000003380661997454332188129541349990960250526127440156731437092601341714961,0.003504843048446581192104158260703454306324596906401392411352786117924811,0.0000000000000002621398355645441092917469540629627815799645913470462426055917125925380,HOLDOUT
8,4.000000000000000000000000000000000000000000000000000000000000000000000,0.7000000000000000000000000000000000000000000000000000000000000311150764,0.3000000000000000000000000000000000000000000000000000000000000077787691,0.3500000000000000000000000000000000000000000000000000000000000155575382,0.7999999999999999999999999999999999999999999999999999999999999688849236,0.0001569037873811576537768686450422474814020917751263810983910356835027982,0.0001569037880435761712153658218172810622601816968052960140343168297483230,0.0001569037873810299986162111968155277523358693445675765229047748083502784,0.0000000000000001276551606574482267197290662224305588045754862608751525198841755291062,0.00000000000000003333620369541177684792419807574633227165600312622719363737983385312711,0.0000000000002177747817194369688659222335864557672169399575781648365386183071539567,0.000000000000000008022674540058270683314786704485247448795543077187121771831437786287343,0.002635680040888318962597254195998337589625612052442286755283155068751256,0.002635680040887263512827583216098504271863220386030204718445619565668684,-0.000000000000001055449769670979899833317762391666412082036837535503082571456612165355,0.002635680040887878420095436484323026543149024486387494408508984859039862,-0.0000000000000004405425018177116753110464765875660547923467741702097113933166063163569,HOLDOUT
8,4.000000000000000000000000000000000000000000000000000000000000000000000,0.7000000000000000000000000000000000000000000000000000000000000311150764,0.3000000000000000000000000000000000000000000000000000000000000077787691,0.3500000000000000000000000000000000000000000000000000000000000155575382,1.200000000000000000000000000000000000000000000000000000000000031115076,0.0002586743610732257607273424474551039508287733412466157829899857926025583,0.0002586743653691346099646773603476402023976280614740009123295119430026053,0.0002586743610730336224247364898521205472570402457336249072814246205046952,0.0000000000000001921383026059576029834035717330955129908757085611720978631115872150265,0.00000000000000005017492747791432833184285525506436110038764269676365155512931014602529,0.000000000001412310460728521447454686193148293799461194548480131600562702956956714,0.00000000000000001207235333069317411506266491245503478033007219339344151975635040299639,0.001536733126068778532402655576616586771359091116375909510617834994456128,0.001536733126066259478627673069042063355907708129676117753876835218223880,-0.000000000000002519053774982507574523415451382986699791756740999776232247653390224981,0.001536733126067114464302580217547084993133028223941910871139532199615709,-0.000000000000001664068100075359069501778226062892433998639478302794840418862856861104,HOLDOUT
9,3.000000000000000000000000000000000000000000000000000000000000000000000,1.000000000000000000000000000000000000000000000000000000000000000000000,2.000000000000000000000000000000000000000000000000000000000000000000000,0.3500000000000000000000000000000000000000000000000000000000000155575382,0.3999999999999999999999999999999999999999999999999999999999999844424618,-0.000008226586593275090959519373688637845318687835243996001185274918016629234,-0.000008226586642511613263498430094820681824161050098322863902785991412176985,-0.000008226586593257828315513520395263533512005908215990600238026361558485074,0.00000000000000001726264400585329337431180668192702800540094724855645814415964062067192,0.000000000000000004507995835255932665055395652126351934369039383962530833690839182981572,0.00000000000001618685605141401190233631917166089248206726955134920542176914708410845,0.000000000000000001084814593441116189265725020534720669893005532518082140159527201971465,-0.001026133047736231258266820000510973142080741093415270519462429070379500,-0.001026133047736141262668393810465288893473794419964275535131491856377734,0.00000000000000008999559842619004568424860694667345099498433093721400176594091861340605,-0.001026133047735960656180038945797845339288936300349671629108216888285878,0.0000000000000002706020867810547131278027918047930655988903542121820936220104803024130,HOLDOUT
9,3.000000000000000000000000000000000000000000000000000000000000000000000,1.000000000000000000000000000000000000000000000000000000000000000000000,2.000000000000000000000000000000000000000000000000000000000000000000000,0.3500000000000000000000000000000000000000000000000000000000000155575382,0.7999999999999999999999999999999999999999999999999999999999999688849236,-0.00001882479696248480905935558595309519222593381376103614899423713704784345,-0.00001882479690932163108900146082148810388345778755840212053418260406123302,-0.00001882479696232376732865888677650493085384092206507039268845970630759825,0.0000000000000001610417306966991765902613720928916959657563057774307402451958763962260,0.00000000000000004205501882207412835164155763594558287696368003462152534850235627869401,0.00000000000001747782188075450299261558206291831959030939905008563331464415616810532,0.00000000000000001012169297353133520166736622564609501782164346982219472121223554536531,-0.0003152144801866080479185240219161873890310878793137090580073741059539963,-0.0003152144801895610897229152874597874563831357259801239038205634821564520,-0.000000000000002953041804391265543600067352047846666414845813189376202455673617164779,-0.0003152144801863069873993184827565598241647808451739366528796299320588672,0.0000000000000003010605192055391596275648663070341397724051277441738951291116413009009,HOLDOUT
9,3.000000000000000000000000000000000000000000000000000000000000000000000,1.000000000000000000000000000000000000000000000000000000000000000000000,2.000000000000000000000000000000000000000000000000000000000000000000000,0.3500000000000000000000000000000000000000000000000000000000000155575382,1.200000000000000000000000000000000000000000000000000000000000031115076,0.0001018069844278025274235050193308637215701456906975695218280869688380147,0.0001018069860574375406504251207665849048622142409054167252092518851959377,0.0001018069844281970521408855366637478338304800840031389372181945568068940,0.0000000000000003945247173805173328841122603343933055694153901075879688792980279837497,0.0000000000000001030286032673980578439616917164819020805371445405173095167702346861853,0.0000000000005357540623478072775080433060929314478290267661980047324157243681603250,0.00000000000000002480137628732473207693664178650957932457161518460658619108182003028214,0.0005488383008332491308313246686376773925152490460374927975794355109244152,0.0005488383008330463751977666177510280978240398263085295596850558857573315,-0.0000000000000002027556335580508866492946912092197289632378943796251670836586980347022,0.0005488383008338544340988670096055262920020749904920987477958058621317241,0.0000000000000006053032675423409678488994868259444546059502163703512073089116326410909,HOLDOUT
10,4.000000000000000000000000000000000000000000000000000000000000000000000,1.000000000000000000000000000000000000000000000000000000000000000000000,1.500000000000000000000000000000000000000000000000000000000000000000000,0.0,0.3999999999999999999999999999999999999999999999999999999999999844424618,-0.0000004420063012613319260535315432165669627674560927418386273342908451096819,-0.0000004420063174440757959277710978122381423644651008423102412526716147184878,-0.0000004420063012577838146344154364758174425913601132508358409728839384815076,0.000000000000000003548111419116106740749520176095979491002786361406906628174286734674541,0.0000000000000000009265618104808506934876097907463154716476220542240186267091681372353536,0.000000000000005320191741722433627543683096319202515299160629355743384655282698676863,0.0000000000000000002229796599348082211111320921126007655804950417525978322845564330369334,-0.00005639731221464623508402445554904567147430654477585105442390388216656242,-0.00005639731221546157494306248450993200886524084456769811401805804410617190,-0.0000000000000008153398590380289608863373909342997918470595941541619396094779185646553,-0.00005639731221538839630727866076271985345637497905319950569637163755820314,-0.0000000000000007421612232542052136741819820684342773484512724677553916407138682487394,HOLDOUT
10,4.000000000000000000000000000000000000000000000000000000000000000000000,1.000000000000000000000000000000000000000000000000000000000000000000000,1.500000000000000000000000000000000000000000000000000000000000000000000,0.0,0.7999999999999999999999999999999999999999999999999999999999999688849236,0.000008586406395974777196780235129503221746289100282987833670481780319069044,0.000008586406231031906336223631271302483410988108384627299361531462238479870,0.000008586406396007730876323004150995251691244932296833892117117124861060840,0.00000000000000003295367954276902149202994495583201384605844663534454199179625389670486,0.000000000000000008605603878908493130987401375442580683451954178727189911179312343552807,0.00000000000005422613768137953584500410098783465368619584382497677350143828675609160,0.000000000000000002070989654075938320717252657199829443454670118221036933705985611619461,0.0001453948017930593854137625836334121030172995541018369964961259843421445,0.0001453948017905728001747870916605774489514991213160115895289464547232003,-0.000000000000002486585238975491972834654065800432785825406967179529618944223753656820,0.0001453948017919659630366509762909809203034806559486509977875354276356426,-0.000000000000001093422377111607342431182713818898153185998708590556706501893538622335,HOLDOUT
10,4.000000000000000000000000000000000000000000000000000000000000000000000,1.000000000000000000000000000000000000000000000000000000000000000000000,1.500000000000000000000000000000000000000000000000000000000000000000000,0.0,1.200000000000000000000000000000000000000000000000000000000000031115076,0.00006983580607295825131328640297748760651424632795604436094730869452491695,0.00006983580592537409890140985637131412898467288879291323665187746866452497,0.00006983580607303047643612769968669930615498124519829643181299227803812934,0.00000000000000007222512284129670921169964073491724225207086568358351321238725758909801,0.00000000000000001886106458621725065793682646617223018805319357122114392649654950031116,0.00000000000004851933903186397683386576290339249917262261040324054386694965131100375,0.000000000000000004539125208094561930738909820513823177822579510227015777773650164344760,0.0003879546769998370275462645173923013529879337595247417140579017571843504,0.0003879546769983741737305633016591788372334503742897291164006041785495085,-0.000000000000001462853815701215733122515754483385235012597657297578634841911948884303,0.0003879546769987594971439631437888042866993562537298295779709192882499468,-0.000000000000001077530402301373603497066288577505794912136086982468934403677365630676,HOLDOUT
